0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-52.51749,40.963234,-57.400574,43.352695,-25.810295,37.882484,-42.846592,41.599316,-26.782398,38.94557,-6.388614,78.46652,-32.414738,37.724922,-55.895557,38.519917,-63.5322,32.981743,-55.098164,46.649757,-53.739277,40.610783,-64.52774,27.994677,-29.099295,38.991634,-22.819958,37.05557,-51.095814,41.21365,-29.07169,38.9335
-53.808807,-59.155464,-50.14983,-75.64939,-32.791676,-55.003887,-41.732643,-62.074474,-37.368183,-61.52661,-17.889599,-89.621704,-32.68632,-52.259457,-54.44828,-63.569244,-37.310215,-85.02749,-44.766342,-58.824123,-53.678493,-60.045383,-31.812902,-83.23469,-39.551537,-60.82188,-31.969742,-54.806973,-53.522583,-58.616585,-39.05487,-60.652966
-69.22586,35.759953,-81.53867,33.53711,-40.269386,30.100792,-54.183132,29.181128,-43.18266,31.616846,-50.752686,92.97509,-28.081713,26.284761,-72.66437,35.69443,-86.784065,42.610516,-67.295845,31.615982,-71.53122,34.639988,-85.29497,46.821117,-43.387123,30.426695,-38.656662,29.624878,-67.547386,34.9069,-42.95811,30.290194
-17.814447,-31.008562,-23.569878,-35.00683,-19.080418,-25.173388,-20.780582,-26.990303,-20.521027,-26.541723,-17.504082,-37.12531,-20.139143,-24.6159,-20.090672,-32.700092,-22.849836,-38.777023,-18.617762,-27.487015,-19.659298,-32.261677,-20.664919,-38.244556,-20.233738,-26.448133,-19.72682,-25.54156,-16.887585,-30.239918,-20.236275,-26.457018
27.518179,31.379488,32.63061,51.21073,-10.899475,25.025175,20.0976,31.20809,-12.06266,25.419184,7.217845,45.288914,2.3658357,27.379614,31.185923,44.55126,7.2386975,46.04998,21.760958,33.918415,28.994501,42.018967,15.837367,62.881252,19.738588,28.569895,-10.409836,23.682041,21.33643,30.379663,18.077858,28.347578
47.02771,12.755046,88.57168,14.28467,40.7138,10.06697,46.51245,13.117859,42.305428,11.31936,61.114094,6.5538926,40.81648,9.121542,79.21439,17.542871,63.343945,29.955666,46.71032,11.98709,77.54046,13.810505,61.398525,33.8405,44.10934,12.084163,41.595047,10.095414,46.986576,13.191015,43.353703,12.402388
-22.326466,51.32832,-26.070997,45.719604,-12.973594,53.426254,-24.500898,47.173485,-12.926704,55.81785,-41.358757,36.313255,-18.91896,52.07447,-23.260605,48.627197,-21.426344,52.783993,-36.558205,43.990387,-24.27004,50.37952,-23.183979,49.06292,-15.225242,56.169193,-11.711778,52.573128,-22.71559,50.97694,-14.661046,55.84115
42.907173,6.627984,57.425148,5.734343,35.87374,6.75953,40.043083,8.613451,36.445972,7.9554706,52.24199,2.0275495,37.89516,5.480345,50.96888,2.4451246,52.216305,20.86295,40.821724,9.312917,45.335876,7.5326033,54.935364,22.766567,37.49215,9.14295,36.674435,6.8001385,42.620113,6.762166,36.747307,7.2080245
-36.250664,-13.636376,-50.802135,-24.243362,-29.092258,-12.844861,-33.464634,-8.066514,-31.614332,-13.144798,-50.330544,-43.011673,-30.612709,-10.604127,-39.671307,-11.686839,-56.44077,-30.712463,-32.90203,-9.107492,-38.291096,-13.222418,-52.063263,-34.394764,-32.212902,-10.074095,-30.392487,-12.826945,-38.540825,-12.830592,-32.19321,-9.981525
5.380388,-6.3687224,1.1909509,9.392069,2.641482,-2.4422836,3.002213,-5.400688,1.0262285,-3.2836986,-4.815577,-0.47994825,3.9539459,-2.0535245,5.8373823,-4.17618,-4.6280217,5.2454915,3.690807,-6.7879825,5.840864,-4.7502494,-3.1151457,21.015223,2.0055926,-4.0994062,3.3477235,-1.3309375,4.36512,-6.5785465,1.7133646,-4.0461426
-16.271135,15.383495,-17.068556,16.326818,-24.949759,14.724817,-19.398443,17.039536,-26.998356,15.489088,-33.560226,22.515566,-14.659121,11.445299,-10.98778,16.881277,-23.579245,14.1456785,-14.485878,20.358786,-16.643923,17.333544,-26.365007,10.17558,-23.505407,16.683167,-24.485456,14.969342,-20.213297,15.633569,-23.799934,16.323576
-44.40729,-43.915073,-47.036415,-56.020416,-36.656677,-42.23148,-40.417393,-44.51902,-37.17628,-45.04689,-35.109837,-76.82353,-36.649033,-40.150547,-47.84943,-46.58755,-46.97966,-64.20033,-41.29753,-44.367207,-46.73143,-45.030907,-43.302525,-64.09819,-38.697414,-43.879894,-36.281506,-42.343655,-43.026405,-43.50248,-38.157288,-43.79411
-19.526384,-32.299126,-25.189453,-37.252594,-19.699116,-26.599014,-21.83918,-28.77867,-21.112162,-28.19576,-16.576385,-40.06754,-20.53354,-26.051813,-21.622618,-34.20164,-24.493551,-41.263275,-19.81426,-29.19616,-21.079706,-33.7528,-23.276459,-41.70489,-21.294758,-28.126003,-20.262955,-26.989222,-18.49948,-31.535944,-21.22833,-28.142618
34.68999,-0.327334,51.3196,10.303712,26.976173,-3.0485358,31.00632,-1.9834423,27.360083,-2.0102975,20.658218,14.894032,26.9618,-2.466763,49.996033,6.469108,35.99865,2.026883,33.299282,-1.3628218,49.20642,6.053296,38.03387,-1.1578286,29.148655,-1.2531729,26.640862,-1.7731775,32.590885,-1.5564677,28.750834,-1.5464913
-24.22903,-71.23647,-11.779354,-81.28378,-14.930442,-62.745823,-16.51007,-67.12786,-13.901373,-65.15459,16.418194,-84.20687,-17.499441,-61.181522,-22.87573,-73.15126,3.1422796,-84.15524,-20.505085,-69.56049,-24.357264,-71.72748,7.9286275,-84.61236,-15.3175,-65.52917,-14.042526,-62.198124,-25.039906,-72.595245,-14.965121,-65.4975
16.943699,37.54712,21.718803,38.385845,16.275558,33.923466,11.960649,35.323376,19.275875,36.362034,26.72084,54.66011,15.343315,29.447561,18.930754,35.26051,21.960594,48.2867,9.873131,40.07018,16.778612,34.914528,22.86484,50.07643,15.498531,39.33882,17.003254,33.875088,15.47492,37.4191,17.12363,38.479618
68.72307,-22.837301,70.808334,-25.001234,54.341118,-13.432437,62.160343,-15.398037,57.323185,-14.123719,78.53779,-2.2833872,51.822926,-14.331836,74.4137,1.5965002,77.18407,3.9020915,65.176476,-13.893178,62.880825,-22.693111,86.782166,3.790358,59.14811,-15.194575,53.336395,-13.849729,58.88913,-18.604664,58.539555,-15.071724
35.126274,6.214624,45.202637,14.7177925,29.659714,4.699139,33.75374,6.386009,29.903105,5.2090983,76.85087,12.934082,30.749449,4.5917797,40.444096,7.0702767,78.65367,17.973576,34.773766,6.402116,37.09542,7.0827785,83.7753,24.309586,30.695906,5.871237,30.00645,5.2397,34.932137,6.648116,30.181063,5.6240487
21.306381,-31.921495,18.376366,-28.461226,17.554518,-25.44442,20.017513,-29.822378,17.704782,-26.95849,15.195379,-15.008896,15.84033,-23.440042,20.242657,-32.491486,18.97434,-20.691414,21.337664,-29.782593,21.40355,-32.244633,17.434124,-24.963474,19.310287,-27.277765,16.595392,-24.159367,20.633806,-30.900455,18.74974,-27.098043
-18.908642,1.2799494,-46.38585,16.262096,-17.422695,1.778236,-17.808617,2.0104117,-19.018429,2.3343961,-54.66581,1.9933416,-15.65011,-2.2490394,-22.46193,2.2823353,-55.697983,12.882765,-16.91502,3.670736,-18.935572,2.2763848,-64.772385,12.378249,-17.658068,1.8437802,-18.229658,0.31791356,-17.650854,0.40832222,-17.64737,1.6827035
-49.438618,59.1795,-49.618008,66.23989,-30.460567,47.883106,-41.165924,54.33198,-30.170818,49.70636,-32.77796,80.2414,-35.592285,44.31715,-48.739338,58.936512,-53.728313,67.57048,-50.043083,61.937553,-51.8706,60.33561,-58.445545,66.00526,-32.728954,50.113476,-27.410439,48.427174,-48.121216,58.869587,-32.746857,49.69696
72.69115,-17.060387,52.261303,-36.260952,40.45256,-16.71255,46.479362,-16.732935,42.08724,-15.728246,59.460796,-30.354815,37.908802,-16.321568,81.62888,-7.705138,71.858376,-24.837826,50.17754,-20.738842,74.08205,-15.609923,68.90045,-30.60607,43.760105,-15.227369,38.682396,-15.991796,72.604294,-18.621572,43.300545,-15.194458
-52.68539,-28.408733,-60.25631,-40.222397,-43.64602,-32.633125,-48.37555,-32.110588,-45.21226,-34.83865,-53.47163,-64.60045,-43.01069,-30.706282,-57.05812,-31.322767,-60.122883,-51.21459,-50.951954,-31.457272,-55.469284,-30.345575,-56.100384,-56.472404,-46.758743,-32.817207,-43.76855,-33.03026,-52.63212,-27.73044,-46.099022,-32.70629
37.194695,26.173532,40.403603,39.158463,31.129217,19.098886,33.19178,22.702345,31.088114,20.321104,53.208626,33.634346,31.310219,17.756197,38.653896,29.618084,41.895992,35.586136,33.87184,23.939894,36.226685,27.791399,44.829777,34.56151,31.40243,21.29064,31.42053,19.373974,34.308533,26.281412,30.688114,20.697052
-48.333855,3.354218,-60.569668,-0.5911953,-41.389866,-12.765711,-46.171726,-5.895539,-45.016327,-11.815344,-76.654526,-11.078187,-40.66608,-7.663064,-51.53598,3.3869236,-70.03054,-2.800668,-45.650482,-4.854111,-48.404236,4.4581704,-75.072205,-4.678559,-45.31835,-7.433152,-41.79191,-12.555999,-46.47249,0.4259989,-45.442966,-7.2278624
-15.64197,40.93736,-31.526632,29.997782,-0.5010958,55.720898,-11.606155,45.14031,-0.2600445,56.601532,-70.953224,24.111692,-6.5343966,53.870243,-17.36095,37.654217,-10.711224,45.08684,-29.595896,34.049793,-18.308983,39.19938,-8.86726,38.22923,-1.8116014,56.396114,0.10362975,53.488018,-16.611673,39.94938,-1.839352,55.05986
-44.000698,83.305016,-28.180702,91.617096,-42.431576,61.682747,-46.03738,73.21795,-44.407127,62.99168,-71.53075,64.280975,-46.721436,55.745068,-41.03223,87.142456,-26.75772,90.14463,-34.93548,80.56132,-40.47061,84.796486,-26.78668,93.8633,-46.97528,63.465034,-40.29893,61.137894,-39.54333,82.28012,-46.38483,63.046288
-26.326675,69.31726,-38.520973,64.73026,-25.591898,61.048046,-28.83461,66.9564,-26.67599,62.952816,-37.86291,62.811974,-30.450289,56.871243,-29.603775,67.153625,-49.22888,63.114994,-28.196524,63.27331,-28.308985,68.978096,-37.178497,66.86151,-28.682425,63.59474,-25.74745,61.674644,-25.686531,67.51212,-28.404432,63.51112
52.471043,7.472982,58.80512,19.534071,43.317818,4.4426537,51.49317,9.75378,47.642643,8.938224,64.63265,7.8973722,43.304607,5.785273,56.72348,13.285918,58.948963,31.39842,50.920013,7.3521266,48.768055,8.278696,66.90577,8.585499,48.917023,9.259438,43.65459,5.4644585,52.433247,12.587757,48.334698,9.4310665
-55.15548,-29.502691,-60.335735,-43.398335,-44.33266,-34.66467,-49.695618,-33.932983,-46.645412,-36.362785,-58.236015,-66.60484,-43.55826,-32.69162,-59.69604,-31.753963,-60.351395,-54.822895,-52.51939,-33.196835,-58.106823,-30.664097,-57.190407,-60.09326,-48.251217,-34.32197,-43.952362,-35.233997,-52.26924,-30.544752,-47.549015,-34.21896
-42.977604,57.30737,-17.707102,75.412315,-22.677727,52.11903,-43.565903,56.43233,-23.51238,50.656662,-59.924057,41.133682,-12.980615,43.229214,-56.65676,61.136326,-19.335028,68.72218,-45.694412,59.367374,-46.60736,59.15774,-12.685648,73.56875,-42.962666,50.21522,-32.35771,46.751205,-41.93421,56.95482,-42.600853,49.99862
78.39959,-10.345055,31.20095,-3.8855212,41.57664,-17.23667,45.695618,-17.475727,43.1702,-16.422451,16.088217,53.081104,39.41315,-16.791555,78.9976,-12.123932,14.216911,35.277424,49.22198,-21.73832,78.3394,-10.065424,13.161741,33.26795,44.553936,-16.222092,40.886555,-16.525925,76.32976,-13.225326,44.098576,-16.186535
48.8763,37.149582,59.27354,48.750114,42.703423,24.507454,46.24905,29.69826,43.12651,25.651394,49.95858,54.773193,42.37975,24.094408,51.257816,40.83415,57.894585,52.251377,47.581753,31.873938,49.696747,39.750477,57.86977,53.277306,43.2103,27.313597,42.272465,25.721376,48.3999,36.121086,42.527767,27.014442
-35.13104,8.602724,-30.636118,6.7434416,-34.76165,6.6050553,-32.606792,11.479005,-35.431995,5.818117,-44.423584,9.835693,-26.488382,9.079959,-27.741821,15.594136,-38.381073,8.201635,-30.61002,12.887826,-33.8048,7.685153,-43.052197,6.0484514,-33.50715,7.419431,-34.744728,7.8614464,-33.71298,9.419227,-33.588787,7.320763
-2.8785155,-29.562798,-12.865493,-33.75182,15.339488,-39.574802,17.641388,-45.35648,15.231721,-40.55637,25.39669,-22.176992,13.281399,-36.06576,-5.4109616,-29.643215,-14.187835,-38.790146,19.548416,-48.770996,-3.185028,-28.992243,-9.588482,-34.22846,17.958138,-43.379852,14.620093,-37.995564,23.08378,-46.20944,17.708448,-43.654118
-41.53213,53.213615,-52.343037,54.170647,-21.394419,44.515972,-35.307644,48.470245,-22.870693,47.67003,-39.46742,31.131191,-27.035995,45.466084,-44.833134,51.074303,-40.15646,38.90806,-45.97976,52.10618,-43.84452,54.117256,-51.373203,48.796173,-25.530807,47.956165,-19.391363,38.873825,-41.07418,51.550976,-25.01641,47.779087
61.450233,10.631457,64.53652,12.186158,54.307407,6.681137,63.135925,8.434231,58.424175,5.9775605,74.15539,3.0186758,53.02473,4.4857216,59.97972,10.9570055,79.48101,2.0930848,63.153637,9.3370285,59.12434,11.983279,72.90891,-5.2357326,60.193295,6.093487,54.131927,5.6516304,64.335594,11.356064,59.436996,5.9185243
-21.774286,-45.922928,-8.629245,-61.17617,-20.5122,-37.93001,-21.605959,-41.679955,-20.590391,-40.05493,-10.792679,-62.87855,-20.80436,-36.09671,-21.956995,-48.075607,-3.7440517,-63.206547,-20.678312,-42.508812,-21.94181,-47.650433,-2.9011183,-64.38811,-21.498123,-39.929783,-20.28134,-37.65219,-20.462471,-45.168026,-20.928053,-40.00086
-43.13882,-42.576145,-44.859108,-53.41926,-36.522614,-40.80101,-39.902336,-42.999687,-36.883434,-43.520607,-34.859734,-68.765305,-36.495003,-38.744938,-46.5086,-45.09326,-46.773952,-61.51013,-40.61246,-42.900127,-45.473114,-43.561188,-42.706856,-61.66121,-38.374874,-42.39771,-36.190254,-40.921894,-41.880512,-42.13831,-37.796722,-42.338486
63.68137,2.6771727,46.92805,-33.435,52.53976,-0.4230156,59.70005,0.161319,54.74292,-0.2942733,66.37255,-27.391466,50.322422,-1.8822434,44.694664,-37.896812,66.765274,-22.214636,61.360928,1.1672738,61.615,3.2980702,70.64248,-21.95072,56.25391,-0.5480196,51.702644,-1.1057956,62.251514,2.0596936,55.412678,-0.61671567
-54.14447,43.356598,-53.87307,44.447395,-23.457062,38.91909,-44.212982,39.784843,-25.863533,36.790592,-14.686273,73.165565,-30.08739,37.16095,-53.237415,42.54625,-58.960495,38.62035,-56.9952,47.963493,-56.245197,42.99935,-59.325436,40.659397,-31.204605,37.999466,-25.084063,37.13073,-53.51149,43.29127,-28.63997,37.087757
23.044489,-30.98186,20.710886,-27.978786,18.907833,-24.313393,21.879353,-28.418633,19.15873,-25.695984,19.42319,-7.688504,17.337181,-22.431936,21.933516,-31.822247,21.669498,-22.170015,22.983345,-28.82587,23.477024,-31.474754,21.178513,-24.484392,21.011658,-26.260805,17.947287,-23.071213,22.291334,-29.797724,20.336073,-26.059673
-40.578247,87.32693,-18.475983,90.09312,-44.868954,65.02476,-47.61834,77.733734,-46.951515,66.36241,-60.815277,74.34262,-49.591347,57.82883,-39.626286,91.79523,-22.003973,97.86066,-32.35906,84.36067,-40.030132,89.89149,-18.843594,97.68122,-49.902958,66.72827,-38.28216,63.215397,-37.150993,84.05309,-49.384243,66.43952
10.828293,-21.681213,10.761772,-11.5383005,10.804895,-14.387504,12.515035,-17.730988,10.680633,-15.646821,6.871314,3.673515,10.493411,-12.768379,13.655169,-17.864721,11.848174,10.0833845,12.325368,-18.761929,11.131472,-21.194866,8.485056,10.840201,10.810415,-16.27894,10.2146015,-13.096755,10.847403,-20.718472,10.732214,-16.03168
-46.72815,83.62387,-20.701681,95.2304,-41.91491,60.729053,-47.356316,71.70804,-44.53124,61.253613,-75.52751,72.23298,-45.72248,55.006477,-45.765156,86.29415,-17.81231,96.28518,-37.405205,80.07195,-44.462536,83.86798,-13.712649,97.152504,-47.26834,61.59503,-43.326008,60.926353,-44.03516,84.539764,-46.715942,61.370033
46.37909,12.139994,89.50858,14.062982,40.27981,9.3857355,45.824963,12.83668,41.75659,10.745062,62.029205,6.4725833,40.525753,8.561821,80.09533,17.495415,64.15199,30.203194,46.25818,11.279664,78.40675,14.019057,62.281414,34.063087,43.45953,11.706699,40.475174,8.589201,46.257942,12.616829,42.716022,11.930086
48.00614,32.87519,58.05598,41.661324,41.6573,22.308674,45.373116,27.658043,42.05515,22.896162,50.615856,43.21196,42.440712,20.582375,51.169964,35.1698,60.04858,48.222645,46.18071,29.01782,48.953793,36.193005,59.368248,49.21197,43.170383,22.009212,42.900642,21.644762,47.509502,32.075325,42.63928,21.963562
-62.003914,-10.806629,-70.598015,-19.868364,-50.232925,-1.3208339,-57.5025,1.1541371,-53.895794,-2.3743043,-69.42258,-36.119614,-48.466583,0.81510377,-64.82788,-12.47191,-74.23273,-26.161636,-57.072556,1.8473978,-61.930687,-11.727964,-73.906136,-31.047548,-56.258595,0.039744828,-49.726707,-1.4123341,-64.406944,-2.3084662,-55.89327,-0.44739375
-33.361427,46.198254,-19.101442,60.45168,-15.976995,51.004944,-27.836483,48.946285,-15.673148,52.233326,-19.281246,49.71276,-21.369055,49.77465,-31.371765,49.473034,-20.522598,60.890545,-38.468086,47.735966,-35.187214,47.67574,-20.409231,50.720043,-18.029964,52.578148,-14.736289,49.422615,-33.343563,45.481606,-17.998316,52.23509
-57.077255,-38.40391,-62.99455,-52.2131,-46.609783,-41.091286,-51.426823,-41.916183,-47.997852,-43.58057,-62.195827,-74.265816,-45.900463,-38.5369,-61.37218,-41.459793,-64.19042,-64.15595,-53.415543,-41.59649,-60.462215,-39.850426,-61.52363,-69.89389,-49.54505,-41.747154,-46.009525,-41.44593,-55.070427,-37.893944,-48.887672,-41.56106
-53.88436,-57.59976,-53.042416,-74.32565,-36.306484,-57.02317,-43.585674,-59.08566,-38.96877,-58.86256,-21.493486,-90.66769,-35.895878,-54.144028,-56.113194,-62.134712,-42.407894,-85.01817,-45.953125,-58.880657,-55.17014,-59.89846,-35.54594,-86.627,-41.340668,-57.99143,-35.285194,-56.857758,-52.031563,-57.237804,-40.790173,-57.849556
28.502747,-55.96615,23.048346,-51.156387,25.084143,-42.90756,29.600346,-52.173378,28.794485,-48.169987,20.718315,-47.037476,23.129215,-40.538113,27.997908,-55.258076,30.407616,-58.140717,29.361576,-54.222343,28.825127,-56.050343,27.515219,-63.590595,29.662098,-49.98836,24.09947,-41.55721,29.42985,-55.863976,28.855633,-49.16234
-21.09537,39.01094,-24.918957,34.95041,-1.1969222,51.57638,-15.637989,42.451355,-2.0555956,52.043015,-56.024055,25.014027,-7.0887733,50.05088,-14.719235,42.43778,-5.857461,50.536247,-35.101696,33.705242,-24.035576,37.858994,-6.44644,46.879295,-3.5538933,51.776947,-0.85206157,49.32526,-21.984322,38.538513,-3.7205043,50.85529
-6.9924865,-14.739353,-4.8796706,-8.353017,-10.827238,-12.671393,-10.457992,-13.490038,-12.408355,-13.904854,-11.701041,-11.797354,-17.402845,-15.439846,-6.3969293,-14.728262,-13.383342,-10.550404,-10.39856,-14.187164,-5.3708143,-14.0561695,-17.629469,-9.189637,-9.588052,-13.016048,-13.619925,-13.543294,-8.021495,-14.875425,-9.751643,-12.762077
30.038803,8.059494,39.22431,15.59841,46.22187,2.800884,27.947609,6.674631,50.777054,3.893259,85.64738,-3.1596029,45.654823,1.5999876,34.779938,9.723482,71.30541,4.7994757,29.785515,7.059074,32.849472,8.654316,80.27179,6.355353,51.719856,3.4921799,45.907307,2.7091038,29.868177,8.038698,51.1414,3.4146054
-41.826996,80.38036,-29.589352,90.15085,-39.273746,63.615932,-42.24245,73.99964,-41.181015,64.9678,-69.27088,64.32863,-44.144043,58.106243,-38.65282,84.25445,-27.920328,89.22632,-31.784626,77.939415,-37.636024,83.03085,-28.361624,92.79524,-43.868366,65.68705,-40.38746,57.806465,-40.79298,78.865,-43.36233,65.327095
-64.558945,-14.769677,-73.92145,-25.36016,-54.466946,-18.903076,-56.108772,-19.861958,-56.89515,-21.719336,-75.18792,-41.631905,-51.68941,-16.467388,-68.258484,-17.051714,-76.721306,-33.006145,-58.314865,-18.593138,-66.097305,-15.158513,-77.4802,-38.12157,-56.04291,-20.220564,-54.531197,-18.670755,-60.511208,-16.258005,-55.53078,-19.977863
-38.01998,-44.9538,-38.585094,-56.06329,-31.550945,-40.602016,-34.40122,-43.44518,-31.604048,-43.63351,-31.752254,-82.22132,-31.764502,-39.08239,-40.68081,-46.99125,-37.890324,-60.13467,-34.972225,-43.358036,-39.90357,-45.610832,-33.29474,-67.98624,-33.05391,-42.640514,-31.289715,-40.81189,-36.714237,-44.28314,-32.513756,-42.57836
40.04451,-34.92452,40.949646,-32.994274,33.575127,-27.741865,37.274666,-32.57031,35.043705,-28.99208,29.27969,-38.760944,32.406563,-25.911242,40.378902,-36.237774,40.717243,-35.693916,37.87895,-34.101933,44.494926,-32.9654,32.5666,-45.86218,35.631126,-30.013018,32.29003,-27.126324,40.348137,-32.854168,35.11616,-29.69786
-36.82175,-58.493748,-28.812153,-70.18776,-27.19466,-51.819775,-30.480764,-56.706257,-27.23646,-56.075012,-12.578408,-81.95339,-27.682066,-48.671036,-37.667545,-60.81126,-18.202583,-76.77648,-32.29694,-56.788338,-42.431416,-41.93348,-15.338968,-77.22404,-29.053549,-55.65108,-26.725025,-51.295834,-36.14648,-58.112377,-28.63774,-55.739162
74.14015,11.868052,84.97747,12.584598,62.110928,4.266981,70.822044,4.70171,65.64227,3.7110894,61.228447,1.7937639,60.18983,2.2260184,76.16734,14.169934,92.759094,-3.7556872,71.54474,8.860238,75.63476,11.645018,92.605515,-8.985439,67.248116,4.022377,61.53166,3.1965318,73.0044,10.803065,66.3121,4.0266395
-21.571003,-50.62676,-5.5375247,-67.55972,-19.442001,-41.177475,-20.255465,-45.40175,-19.48796,-43.627045,-0.7324321,-62.879196,-19.57196,-39.161976,-21.706993,-53.742447,1.0307912,-69.9643,-19.340021,-46.600235,-21.429726,-52.631733,3.5798175,-69.20006,-20.31632,-43.499413,-18.880362,-40.787308,-20.16349,-49.69086,-19.719284,-43.5728
34.634926,-7.1164823,41.032646,3.2042155,34.666393,-0.34306607,33.779755,-4.3893857,36.53568,-0.3694307,30.115496,32.98737,34.135357,-0.58815897,35.471336,-9.3861065,31.848053,21.259485,36.11394,-6.7873387,34.7008,-7.637126,32.866512,18.454206,36.36342,2.310754,34.528774,-0.035373308,33.77223,-6.8651557,35.87057,2.3815513
12.559575,-31.043852,8.761548,-25.807423,11.768827,-25.111973,13.686005,-29.086815,11.842203,-26.28486,8.945756,-18.362646,10.151907,-22.586765,11.737412,-31.928524,10.955162,-15.834022,13.425256,-27.56561,12.266155,-29.88527,8.012198,-21.013721,12.732558,-27.217577,10.834167,-23.626928,12.359212,-29.902107,12.349965,-27.009724
47.1193,-18.901466,35.514095,-28.805483,27.316874,-24.15966,30.979221,-27.851908,28.018307,-24.81135,28.347546,-5.096983,25.535711,-22.908264,47.583687,-21.877905,33.068077,-6.5722275,31.885082,-27.812332,48.671505,-19.51234,33.88316,-12.227592,29.296864,-25.812626,26.395159,-23.23411,33.7261,-29.397676,28.893408,-24.523373
65.921135,20.55484,73.429855,20.33997,56.90412,11.879303,59.068832,15.403208,55.944256,13.718983,75.89545,8.314252,56.028122,9.059385,64.62652,19.547329,85.12691,18.94583,63.733387,18.280928,65.99354,19.818836,87.12888,19.579308,57.4693,13.627668,56.826256,11.128922,65.09513,19.972246,56.741558,13.505776
51.95828,13.052016,60.02005,31.701946,42.887024,7.4054856,49.725487,10.420379,45.0428,8.610744,53.117016,11.301224,42.412308,6.941695,58.81392,27.580366,35.82438,-12.498039,50.05003,9.544883,59.121674,22.333845,53.646202,11.452555,46.846455,9.265581,42.74637,7.034425,49.885357,9.575707,46.793503,10.2054615
-53.224373,-62.70031,-46.75284,-79.938896,-33.788506,-58.40948,-43.649967,-61.664764,-38.84931,-61.002296,-11.101743,-90.24431,-33.65145,-55.35462,-52.780136,-67.51661,-34.14356,-88.99104,-44.515984,-62.597122,-52.894363,-64.8278,-25.715149,-90.026505,-41.26434,-60.27013,-32.767227,-58.137108,-51.22204,-62.110043,-40.76667,-60.100464
25.134113,10.43855,28.330061,22.568115,20.34826,6.6910157,23.477596,8.252032,19.824837,7.453925,82.0751,-11.189221,21.643005,6.1115117,28.739895,11.689216,73.04468,-5.1111856,24.838446,8.905652,27.660175,10.268376,75.80648,-8.65658,20.37438,7.846573,20.770807,7.52348,25.467466,9.84847,19.848919,7.5770035
-48.795975,-3.1070974,-58.46344,-6.656427,-41.483135,-4.0817733,-49.133797,6.429537,-45.91625,-2.8914008,-70.874176,-13.894659,-41.16594,2.6022885,-51.65688,-2.8672228,-61.58178,-9.427763,-48.677917,7.3724265,-48.980255,-1.7592336,-62.618317,-12.876883,-48.282238,3.1473076,-41.817123,-4.222738,-50.890816,12.4001665,-48.164326,2.9564466
-4.3515544,12.733755,-34.374874,4.3307514,-10.2364855,18.64521,-4.426355,16.183355,-11.331671,19.196404,-73.16983,6.626311,-3.2338862,20.69514,-39.311543,14.485922,-46.324043,4.579416,-2.5331466,17.004406,-3.4135156,10.014359,-50.68433,7.2535343,-9.077573,18.986137,-9.544163,17.353235,-3.1513731,17.50762,-9.062492,18.686876
52.430496,-38.883976,53.001377,-48.571064,43.083294,-35.93054,48.82692,-38.191395,45.176937,-35.68551,56.814026,-59.107807,40.51326,-34.223038,52.433006,-45.02886,49.80056,-46.816067,49.256367,-42.61265,52.240562,-40.973827,48.261063,-52.701614,46.882103,-36.069607,41.745186,-35.154,51.361313,-37.942802,46.188385,-35.81228
-74.9826,-5.6326103,-88.58285,-15.699986,-58.846935,-2.5939658,-68.66312,-3.828592,-64.64109,-2.4085658,-90.88792,-43.712746,-56.62774,-0.85077375,-79.44378,-7.1191063,-93.937355,-25.047544,-68.8691,-2.82761,-76.28718,-5.7125673,-94.08536,-33.0622,-67.029465,-3.6830213,-58.36549,-2.0009408,-75.737114,-1.1396555,-66.34068,-4.0233583
17.478727,7.776593,18.874802,21.376186,14.744635,5.011293,17.33539,3.9146113,13.393165,5.2758703,82.832954,-28.634636,16.867159,5.924949,19.589045,9.182093,61.33398,-14.810651,17.407877,4.928725,18.758972,8.95891,79.141975,-27.831667,14.224265,5.002977,15.476534,5.7839694,16.631405,6.9768734,13.68798,4.8881674
-22.696806,63.88401,-31.331234,60.036522,-21.385397,60.18498,-24.84793,64.17513,-21.801252,62.826744,-40.1646,54.503033,-26.14508,58.721214,-23.820633,65.5911,-37.944534,58.603268,-26.436249,56.681576,-25.004023,63.37114,-39.170094,60.3407,-23.779932,64.0799,-21.1228,63.35027,-23.983997,61.46789,-23.612387,63.250984
22.79046,59.699944,24.592133,74.47858,27.330233,44.002693,23.710516,51.727306,28.554514,48.23673,15.783524,87.39941,25.39158,41.109154,21.782549,64.161064,24.00011,80.20667,24.492949,54.038242,21.211584,61.66452,21.90488,83.16006,27.296736,47.64106,27.969189,43.62456,21.604671,59.89595,26.910145,47.233353
55.887074,47.355896,70.9446,55.057575,49.089054,34.51224,53.423237,40.007965,49.7764,36.34338,87.29344,47.755386,50.11147,31.425404,58.151,48.545044,84.508675,49.24819,53.30428,43.109917,52.90773,43.492096,84.2936,48.355534,51.017536,36.367214,50.37317,33.071033,55.17136,46.08588,50.584526,36.28904
